Id,rf_auto_0,rf_manual_0,ad_linear_0,ad_sqr_0,ad_exp_0,gbr_0,et_auto_0,et_manual_0,svr_rbf_0,svr_sigmoid_0,xgbr_0,rf_auto_1,rf_manual_1,ad_linear_1,ad_sqr_1,ad_exp_1,gbr_1,et_auto_1,et_manual_1,svr_rbf_1,svr_sigmoid_1,xgbr_1,rf_auto_2,rf_manual_2,ad_linear_2,ad_sqr_2,ad_exp_2,gbr_2,et_auto_2,et_manual_2,svr_rbf_2,svr_sigmoid_2,xgbr_2,rf_auto_3,rf_manual_3,ad_linear_3,ad_sqr_3,ad_exp_3,gbr_3,et_auto_3,et_manual_3,svr_rbf_3,svr_sigmoid_3,xgbr_3,rf_auto_4,rf_manual_4,ad_linear_4,ad_sqr_4,ad_exp_4,gbr_4,et_auto_4,et_manual_4,svr_rbf_4,svr_sigmoid_4,xgbr_4,rf_auto_5,rf_manual_5,ad_linear_5,ad_sqr_5,ad_exp_5,gbr_5,et_auto_5,et_manual_5,svr_rbf_5,svr_sigmoid_5,xgbr_5,rf_auto_6,rf_manual_6,ad_linear_6,ad_sqr_6,ad_exp_6,gbr_6,et_auto_6,et_manual_6,svr_rbf_6,svr_sigmoid_6,xgbr_6,rf_auto_7,rf_manual_7,ad_linear_7,ad_sqr_7,ad_exp_7,gbr_7,et_auto_7,et_manual_7,svr_rbf_7,svr_sigmoid_7,xgbr_7,rf_auto_8,rf_manual_8,ad_linear_8,ad_sqr_8,ad_exp_8,gbr_8,et_auto_8,et_manual_8,svr_rbf_8,svr_sigmoid_8,xgbr_8,rf_auto_9,rf_manual_9,ad_linear_9,ad_sqr_9,ad_exp_9,gbr_9,et_auto_9,et_manual_9,svr_rbf_9,svr_sigmoid_9,xgbr_9,SalePrice
178,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,173478.341274,181194.224,183075.174194,161501.55,179351.740586,172420.60028,172500.0,174363.69399,162316.595098,163108.730816,169752.4375,172500
179,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,472824.953537,482321.532,443927.012987,444322.542453,440006.925926,442671.954034,501837.0,498793.441111,167496.839184,172472.42918,500637.65625,501837
180,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,107388.162303,107107.692,122963.751748,126971.962963,120942.339901,117752.84109,100000.0,95485.3396101,157993.871259,157898.446429,105376.648438,100000
181,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,174278.455051,174774.908,186270.523148,190796.796117,191696.851485,166133.562227,177000.0,175402.079004,165108.662495,165473.574701,176107.421875,177000
182,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,183866.981456,185834.82,194587.135458,181076.882253,207134.723238,174103.275337,200100.0,199000.487388,160078.14838,159927.699027,191864.328125,200100
183,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,123705.414553,123071.8,126804.041199,131844.748954,128791.630137,122525.07314,120000.0,120471.334399,161601.413778,159887.462623,120168.6875,120000
184,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,217315.625416,201836.68,223148.91,235824.567873,218954.117647,197967.335948,200000.0,197741.512362,163677.336327,164258.020859,201087.1875,200000
185,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,121764.029114,124951.14,122093.867159,126259.272727,120942.339901,116809.382554,127000.0,127063.584763,159510.714739,159271.234907,121295.140625,127000
186,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,446700.998803,438617.928,404961.344086,415961.236311,411759.825301,403077.267806,475000.0,458383.882778,162321.854158,166956.084603,473447.75,475000
187,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,177104.574896,174513.2,182237.661017,173538.72541,184936.164474,174388.170967,173000.0,172956.025041,164502.922041,164415.656057,170150.53125,173000
188,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,133883.47554,132433.2,139865.293948,138381.247863,146452.296703,126407.721297,135000.0,133488.122323,161259.797962,158048.600984,133036.203125,135000
189,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,150352.36933,150773.86,152379.47,151054.741071,149989.748936,144887.44213,153337.0,152060.870306,161274.786435,161514.375848,149863.734375,153337
